snake_id,Length,Diameter,Color-RGB-R,Color-RGB-G,Color-RGB-B,Rattle,Rattle-Index,Venom,Venom_ind,Food,Predator,Scales Per Inch,Species,Region,swamp,tree,ground,underground
6224,5.731065734,1.503978664,56,38,28,5.814537148,8794,0.835870859,1,0.105964083,0.303435081,1.034181077,13,9,0,0,0,1
6225,2.290383663,0.105424409,50,98,68,0,5001,0.346578656,1,0.384096975,2.480538234,1.618878194,21,5,0,0,0,1
6227,1.077208143,0.853896017,9,90,151,0,5002,0.932928437,1,0.43805509,0.797036684,0.466340778,4,7,0,1,1,0
6228,0.528068993,0.282989491,70,138,134,0,5003,0.919417949,1,0.610837354,0.76644681,1.708538042,16,4,0,1,0,0
6232,2.932548203,0.579045432,49,56,55,0,5007,2.799761,1,0.500272577,2.03174854,0.708797539,0,2,1,0,0,0
6235,2.472614611,0.851816288,118,138,101,0,5010,1.407535313,1,0.317542722,2.312739522,0.787130515,2,5,1,0,0,1
6238,0.465107155,0.386619963,1,2,1,0,5012,1.530091863,1,0.931200975,2.364222844,0.007907468,21,4,0,0,0,1
6239,2.027148029,1.423072403,240,240,13,2.319807492,8362,2.601748257,1,0.615844066,1.184912436,0.58301412,11,8,1,0,0,0
6241,1.481634096,0.117146869,105,116,80,0,5013,2.091524855,1,0.035094871,0.584562865,2.002615186,10,4,1,1,0,1
6242,47.94574883,5.304859022,211,225,131,12.55121027,9133,1.634091288,1,0.279324757,0.383078401,0.49105784,11,2,0,0,1,1
6243,16.13113067,3.050368254,59,62,65,16.39259853,9264,1.106283089,1,1.596360816,0.81402045,1.433060635,14,1,0,0,1,0
6245,3.087130781,2.113658063,36,106,75,0,5015,2.202134057,1,1.80820021,1.766997394,0.926414326,9,7,1,1,1,0
6249,6.169362248,4.221636562,54,254,229,0,5018,2.821200269,1,0.815140516,0.385811616,1.78913581,23,7,0,0,1,0
6261,3.578964537,1.753077838,207,185,172,0,5029,3.773601535,1,0.45691007,1.195709388,1.334235402,8,4,0,0,1,1
6263,22.59311206,3.112510297,65,66,63,7.04552494,8881,1.91718312,1,0.736115116,1.4070016,1.439330541,11,9,0,0,1,0
6265,19.4940784,6.560440034,70,225,206,0,5031,1.286589579,1,1.3401441,0.58727429,2.879745156,23,2,0,1,1,0
6267,3.130251579,2.356622124,7,54,45,27.11279218,9620,0.032456631,1,0.297905685,0.49007499,0.26511017,15,3,0,0,1,0
6269,9.596567462,2.162465225,230,177,85,0,5034,1.864860906,1,0.495715835,1.413628355,0.923861865,7,4,0,1,1,1
6271,2.18555348,1.266758639,59,146,120,0,5036,1.285249928,1,0.463791835,0.684839973,0.05663574,2,0,0,0,1,0
6272,13.83897731,2.387907487,73,22,49,3.996633726,8630,2.288046458,1,0.217756413,2.843092053,2.702144237,11,6,0,0,1,0
6274,1.16985339,0.256877997,28,101,115,10.63113399,9060,0.385642401,1,1.965261876,0.568795572,0.25432896,15,2,0,0,1,0
6278,5.349516034,0.594773407,8,5,63,0,5041,2.119995823,1,2.178107777,0.714858137,1.518410425,6,4,1,0,0,1
6279,1.484713835,0.194696731,8,97,11,1.980964087,8287,1.668419751,1,0.632604602,1.609346918,1.404712093,14,7,1,0,0,1
6282,1.948020352,0.273277339,31,32,83,0,5044,1.325380858,1,0.883975115,0.977617972,0.695574672,18,8,0,0,1,0
6285,1.689307148,1.238454965,73,71,69,0,5047,4.363456264,1,1.001649252,4.694280833,0.962890647,18,4,1,0,0,0
6287,17.45378881,2.006085599,226,49,134,0,5049,1.252214735,1,1.148061703,0.536395227,2.000343151,3,7,1,1,1,0
6288,11.04323554,2.10064879,107,33,109,0,5050,1.133977935,1,1.322241739,3.499138393,0.30017428,2,1,1,0,0,0
6289,2.589396419,2.559065905,158,109,160,4.589552023,8700,0.96404135,1,2.210319098,2.009289073,0.542858158,15,2,0,0,0,1
6291,9.205745212,1.579020251,97,111,152,0,5052,1.188827387,1,1.592953997,0.645952213,0.047580659,17,7,0,0,1,1
6293,1.56863889,0.458550415,60,51,54,0,5054,0.957346423,1,0.447752457,0.809771947,0.838402227,17,0,0,0,1,0
6294,14.72415724,3.032204391,169,220,143,0,5055,1.421467258,1,1.287537247,0.369979274,0.906314546,23,7,1,1,1,1
6295,15.12931159,3.348726079,27,24,17,0,5056,2.321357678,1,1.396583102,0.703475717,1.694608689,10,8,0,0,1,0
6296,0.476378295,0.353992318,75,65,145,0,5057,0.220785923,1,0.888459083,0.706558104,0.091329585,1,8,0,0,1,0
6297,2.657429715,0.737880143,37,117,219,0,5058,0.397094552,1,0.930042,1.026634786,1.531751586,18,1,0,0,0,1
6298,6.788461388,5.285427256,219,135,66,0,5059,3.512918895,1,0.168904777,0.966011215,1.440365204,24,7,0,1,1,1
6300,2.691728099,0.187273519,214,220,212,0,5061,0.305856867,1,2.512409744,2.131024551,0.359031202,4,2,0,0,1,0
6302,1.996531503,0.363602603,86,90,83,0,5063,0.962181973,1,0.273511467,0.663566115,0.036704224,19,9,0,0,0,1
6303,7.463876307,1.151891683,0,0,1,0,5064,1.139543662,1,0.5087598,1.523011881,0.382631433,8,6,1,0,1,0
6304,0.373808113,0.326322053,16,39,2,0,5065,0.461826822,1,1.289107937,0.453160152,1.212786802,5,5,0,0,1,1
6306,8.637194518,1.142232787,98,97,67,0,5067,1.044120356,1,2.911600059,0.791082922,0.908616177,19,6,0,0,0,1
6307,11.73161573,1.997658772,2,3,2,6.955972249,8874,0.556097157,1,0.431733544,0.285226237,0.613552765,11,4,0,0,1,0
6310,1.340470396,0.521619865,72,101,95,0,5069,1.561904267,1,0.94137774,0.145685963,0.507502139,21,9,1,0,0,1
6311,1.891889561,1.316931456,59,97,67,0,5070,2.095029045,1,0.521124098,1.068299571,0.828101129,5,3,1,1,1,1
6313,18.18143464,2.979265424,105,67,47,0,5071,0.766965072,1,0.355743943,0.275507727,2.427327868,21,7,0,0,0,1
6314,2.84863024,0.610627598,78,87,77,0,5072,0.997877585,1,1.042405248,2.129521034,0.710129399,18,5,0,1,1,0
6315,2.836289576,0.589651903,30,30,54,0,5073,1.364441746,1,0.485061547,1.875467237,0.433605858,5,9,0,0,0,1
6317,3.862400985,0.670088588,109,58,140,0,5075,2.112062975,1,0.424928842,1.904210964,0.000829439,17,7,0,0,1,1
6320,1.317796185,0.892176871,190,77,91,0,5078,0.714089449,1,0.26330074,1.847722388,0.479175568,8,5,0,0,1,1
6321,21.44579234,4.401195483,0,5,3,0,5079,2.770023243,1,0.487418216,0.691720771,3.410043634,2,0,0,0,1,0
6322,1.332290637,0.486446643,239,51,166,0,5080,1.042802,1,0.666930102,2.673770183,0.270061187,17,2,0,1,1,1
6327,25.242665,4.502302887,3,4,4,1.047888022,8058,3.126616275,1,1.211364363,1.070173175,2.501297725,14,6,0,0,1,0
6331,3.015158157,0.114282072,5,53,17,0,5084,1.275472342,1,1.343506757,0.479292019,0.630065471,21,2,0,0,1,0
6332,2.499562449,0.670085134,142,221,44,0,5085,2.580916862,1,0.574618636,1.167870533,0.653666704,20,3,0,0,1,0
6336,9.970050479,4.022025724,71,53,68,0.372896297,8017,2.31728299,1,1.83113401,2.434520478,0.931911977,13,7,1,0,0,0
6338,0.705369532,0.109506154,186,169,221,0,5089,0.009603109,1,0.307767081,1.272899393,0.825408876,21,0,1,0,1,0
6340,23.77356808,5.316754315,247,188,204,0,5091,5.61831716,1,0.669972052,0.123735644,3.78704655,16,3,0,0,1,1
6341,4.19282641,3.312193802,57,237,208,0,5092,1.819149173,1,1.083433654,1.487013479,1.863636852,24,1,0,0,1,0
6342,11.75901413,1.651619655,65,208,238,19.6495391,9376,0.568511755,1,1.00754873,1.262385953,1.755099424,12,0,0,0,1,0
6347,1.781967841,0.644437141,74,126,65,0,5096,0.160658202,1,0.186338353,1.645337023,0.40671328,0,7,0,0,1,1
6348,4.765121712,2.787496647,0,0,0,0,5097,1.972603077,1,1.301450862,1.707846189,0.563460013,4,1,0,0,0,1
6350,1.829364388,1.625379619,113,216,69,0,5099,3.32342233,1,2.627299434,0.306422552,3.068802716,6,0,1,0,1,1
6352,2.839149975,1.725750693,42,38,59,0,5101,0.865004296,1,1.293450047,1.160082691,1.045350921,6,9,1,0,1,1
6354,1.591803681,0.875733294,57,44,97,0,5102,0.259779164,1,0.406301395,2.888351108,0.10674036,9,7,1,1,0,1
6355,5.06808174,1.199580001,87,90,143,0,5103,2.829021945,1,0.470655127,0.608061751,0.721825275,18,1,1,0,1,1
6356,12.14457935,5.710966102,205,156,199,4.634285744,8705,1.32018437,1,0.559661552,2.801490942,0.232075529,13,4,0,0,1,0
6362,8.826278443,2.49376484,156,145,151,0,5109,0.837640488,1,0.202531075,3.874212389,1.378531303,16,3,0,1,1,0
6364,1.875512479,0.539854897,54,55,55,0,5111,0.835387112,1,1.15079489,1.535488751,0.670407356,4,6,0,0,0,1
6368,3.050046819,0.266666447,79,56,3,0,5114,2.096209566,1,0.691798535,0.949036441,0.473958026,20,0,0,0,0,1
6376,10.71522687,1.527798143,107,171,167,0,5121,0.87241546,1,0.296156512,1.037238897,0.133893577,5,6,1,0,0,0
6377,3.418634986,1.72295452,126,124,130,0,5122,2.011456566,1,0.422330084,2.810775639,0.389965233,8,4,0,1,0,1
6379,5.390248268,2.591299881,87,76,110,0,5123,1.027567432,1,0.663758945,1.745674117,1.468412987,1,1,1,1,0,0
6380,3.075513754,1.329323461,235,178,25,34.59559277,9809,0.687628599,1,0.406937644,3.177992973,0.376604868,14,5,0,1,0,0
6381,17.15385043,2.443327496,68,76,73,0,5124,0.812519796,1,0.222661041,2.437942781,0.482792101,7,3,0,0,1,0
6386,1.848589431,0.403516288,120,69,93,0,5128,0.528341009,1,0.941912581,2.385567497,1.699499965,10,1,0,0,1,1
6387,8.583501248,2.313848501,20,84,45,0,5129,1.838312401,1,0.055634044,1.147147805,0.603869734,22,2,1,0,0,0
6389,14.86304009,2.912935764,76,80,55,0,5131,0.511615649,1,1.334804873,0.710556854,1.114074552,9,5,0,1,0,1
6390,2.984525997,2.380958976,22,18,32,0,5132,0.070472334,1,1.488414478,1.999417938,0.191131167,16,4,0,0,0,1
6394,13.17458492,1.797925803,16,16,14,2.126947628,8330,1.39391897,1,0.293423484,2.094160947,1.787417848,15,9,1,0,1,0
6395,2.196921177,0.117854329,82,93,36,0,5134,1.076884624,1,0.428466147,0.490200843,0.440021773,19,8,0,0,1,1
6396,5.147399415,4.143893462,49,13,12,1.760368794,8239,1.636069271,1,1.149475492,0.0912044,2.079362855,11,0,0,0,0,1
6397,10.63470539,2.697643063,113,125,119,0,5135,2.350272106,1,0.628317462,1.624647806,3.589354327,0,2,1,0,1,0
6399,2.835015002,2.210196271,15,12,13,0,5136,0.171643344,1,0.220753554,3.29875733,0.955243642,0,6,0,1,1,1
6401,1.715241134,1.498860125,28,12,97,0,5138,2.016785829,1,0.281352678,2.519868706,0.863255476,2,7,0,1,0,0
6403,5.717654122,0.856120369,86,95,78,0,5140,2.046219954,1,2.122919376,0.014253843,2.303040707,19,1,1,1,1,1
6404,1.539598349,0.013685776,47,100,14,0,5141,0.165848387,1,0.907057509,0.515706351,0.883842163,16,7,1,0,0,1
6405,1.573052667,0.57112854,28,20,28,0,5142,1.154362668,1,0.251903969,1.955992775,1.032312326,21,7,0,0,1,0
6407,5.381704065,0.541785005,109,136,159,0,5144,0.426913592,1,2.683364036,1.99015404,0.057843104,20,6,1,0,0,0
6409,1.729246881,0.282846272,68,29,45,0,5146,0.549426505,1,0.231865644,1.827454549,1.282532425,16,3,0,1,1,1
6411,3.817903355,3.533539677,46,50,36,0,5148,1.800150178,1,0.721356504,2.781712329,1.796746598,6,5,0,0,1,0
6412,14.2482936,1.854622676,95,112,116,0,5149,0.896758365,1,1.685332909,0.082299956,0.316412106,3,8,1,0,1,0
6413,0.807040905,0.46079839,16,85,89,0,5150,1.31283551,1,1.743941243,0.840770938,1.749949591,24,4,0,0,1,0
6414,2.908324579,1.659944784,82,223,159,0,5151,1.08039432,1,2.001067745,0.95962545,1.634239778,1,1,1,0,0,0
6415,4.515839548,1.458164192,54,35,42,0,5152,0.480571971,1,1.342483343,1.462754595,1.322538445,0,1,0,0,0,1
6417,2.412552632,0.517585989,161,145,147,0,5153,1.830728576,1,0.332222737,0.187109809,0.022621799,10,2,0,0,1,1
6419,2.287018336,0.412216422,5,7,5,0,5154,2.193302332,1,1.110876752,1.673558135,0.372410965,6,1,0,1,0,0
6422,1.757432811,0.363339581,84,81,81,0,5156,1.038033801,1,0.735214364,1.553803232,2.057238079,22,9,0,1,0,0
6423,1.189738538,0.258242758,15,13,15,0,5157,0.730710022,1,0.875424515,2.214182608,2.293958477,9,0,0,0,0,1
6426,0.983363058,0.740144522,41,187,136,0,5160,1.426458913,1,0.119669951,2.802124173,1.307653107,21,2,1,0,1,0
6427,8.653024438,2.565720404,219,158,208,0,5161,1.288907182,1,1.410362224,3.000688208,1.619666205,0,0,0,0,0,1
6430,8.388203274,1.736835084,56,57,53,0,5164,1.066060324,1,1.152266626,0.390792387,0.644556656,21,6,0,0,1,0
6431,15.38391546,3.595536289,77,78,46,0,5165,0.149272291,1,2.406792878,1.319314338,2.027934966,18,1,0,1,1,1
6433,2.421236476,2.125734013,188,225,133,0,5167,3.667969223,1,1.261035406,0.138396313,2.084537495,2,0,0,0,0,1
6434,29.16840476,3.34802137,11,11,9,0,5168,3.286523436,1,0.090056249,0.179419396,1.792494494,6,6,0,0,1,0
6436,8.406866241,2.513058254,104,71,87,3.014023139,8497,2.177518088,1,0.629166071,1.46994059,1.491225685,13,1,0,0,1,0
6437,2.428378389,1.505990343,94,61,60,0,5170,2.816733451,1,0.014833898,0.121131402,2.252632298,21,9,1,0,0,0
6438,11.73565357,3.474587679,168,65,158,0,5171,0.573958855,1,0.347900872,1.300515462,2.181454885,24,2,0,0,0,1
6440,10.92101314,1.666438155,182,158,120,28.75757882,9666,0.101479409,1,0.767538345,3.182192672,0.817576468,11,5,1,0,0,0
6441,1.802290662,0.87311441,148,106,101,23.07162389,9485,0.137615905,1,0.090510418,1.457030725,0.085069973,15,7,1,0,0,0
6443,3.331737312,0.686959761,230,237,234,0,5173,4.198269131,1,1.614712562,0.932810084,0.628653512,24,3,0,0,1,0
6444,7.535993691,2.60557797,9,10,6,0,5174,1.521983498,1,0.359021934,1.294536299,1.254663902,3,3,0,0,0,1
6445,0.656064514,0.379208182,21,48,45,3.826456607,8613,2.476087703,1,0.510800985,1.926101439,2.902882396,14,7,1,0,1,1
6447,1.140048995,0.258507227,207,222,46,0,5176,2.436163844,1,1.137909003,2.303944365,0.803091966,0,5,0,0,1,0
6448,14.88609088,3.266074714,82,44,85,0,5177,0.490030324,1,0.16586224,3.360411913,0.56390457,6,4,0,0,0,1
6450,1.324244424,0.172862297,189,88,213,0,5179,3.230612295,1,0.246734856,0.523233141,0.700353896,20,7,1,0,1,0
6452,8.015392514,0.891538138,185,180,154,0,5180,2.169119691,1,0.576268133,3.157857403,1.428667028,22,4,0,0,1,0
6454,0.940139974,0.321017828,13,41,103,0,5181,0.160676516,1,0.777409452,1.055450037,0.414033231,4,7,1,1,1,0
6455,24.13040847,4.346856576,157,194,192,0,5182,0.359266372,1,1.810660702,1.139327031,2.733255471,0,5,1,1,0,1
6459,1.709226849,0.639858488,161,164,173,0,5186,0.216033738,1,1.233366114,1.849180112,1.35371337,3,6,0,0,0,1
6462,1.685801696,0.525548662,7,37,80,0,5189,2.350979516,1,0.403299336,0.105733976,2.003567987,18,4,0,0,1,0
6464,1.572827921,0.88050002,130,244,189,0,5191,2.668396629,1,0.915826596,0.120313,0.2513977,18,1,1,0,0,0
6465,10.04145942,2.914058745,56,75,47,0,5192,1.810287456,1,2.101701918,3.28650706,1.751184258,10,3,0,0,0,1
6466,24.96550128,2.671521493,124,80,65,0,5193,2.215893497,1,0.248150877,1.188923607,2.156507712,8,4,0,0,1,0
6467,2.682334233,0.242489333,2,60,5,3.051351406,8504,1.871930964,1,0.676388575,0.831043127,0.921702494,12,9,0,0,1,1
6468,2.661109851,1.825067643,0,0,0,1.045130452,8057,2.428437759,1,0.852347167,0.076410271,1.391685981,14,9,0,0,0,1
6469,4.203639537,2.109766595,79,54,130,1.786259672,8246,1.305453984,1,1.133380608,1.361709272,0.459548663,12,5,0,1,1,0
6470,1.071762768,0.932746066,97,63,203,0,5194,3.415090969,1,0.332588401,0.154596587,3.529220035,8,1,1,0,1,1
6472,2.587325385,1.336358716,47,46,46,0,5196,0.785665652,1,0.407946215,0.796264232,0.760039008,20,0,0,1,1,1
6473,1.275644097,0.888290013,141,132,174,0,5197,3.422100424,1,0.146687234,2.650007748,2.84903585,4,5,0,0,1,1
6476,6.8147354,2.158343364,1,2,1,0,5200,0.412579769,1,0.256333029,1.745131732,0.140424674,22,7,1,0,1,0
6477,3.059023559,0.645836343,243,34,49,0,5201,1.507515792,1,1.798630987,0.938305347,1.069493793,16,3,0,0,0,1
6478,1.426257234,0.766288163,232,17,43,0,5202,0.9591926,1,0.925752829,1.717905713,0.838160163,24,7,1,0,1,1
6480,2.050531312,0.273664023,10,6,8,0,5203,0.590308642,1,0.842183298,2.383555503,1.939400633,20,7,0,0,1,0
6481,16.82007794,3.705516784,8,17,181,0,5204,0.985974792,1,0.419068055,3.483244458,0.28812285,3,1,0,0,0,1
6482,0.966617844,0.486341928,62,52,98,0,5205,0.00169164,1,0.491219041,0.433299191,0.142328198,20,2,0,0,1,0
6486,17.93553347,1.871466983,219,149,197,2.353239456,8369,1.724145974,1,0.271300578,0.877778274,1.558337437,12,0,0,0,1,0
6487,6.854909969,1.180688942,188,60,43,0,5208,1.081625134,1,0.272130664,2.132245944,2.591837321,16,4,0,0,0,1
6491,8.125839721,3.024523745,0,1,2,0,5212,1.102776761,1,0.605538357,3.768892281,2.033511212,17,6,0,0,0,1
6494,0.673182277,0.116861844,102,76,89,0,5215,1.314148578,1,0.015823141,0.552461299,0.631815359,2,9,0,0,1,1
6495,2.360409958,1.005373686,72,25,84,0,5216,0.114532169,1,0.515759904,1.866981394,0.224960924,21,9,0,1,0,0
6496,9.756997887,2.678554151,102,93,137,0,5217,1.448157494,1,1.066229518,3.165599464,0.919962022,20,0,0,1,1,1
6497,1.730772435,0.204976588,165,248,172,8.763603374,8959,0.842269892,1,0.705031228,1.30562291,1.850654009,11,5,0,0,1,0
6498,6.795050671,1.794628015,200,244,135,0,5218,0.832025346,1,0.567884674,3.538641919,1.63211332,0,2,0,0,1,1
6499,1.022478267,0.7909793,160,18,161,0,5219,0.143847174,1,0.394672392,1.839725134,1.445762822,6,7,0,0,1,0
6503,2.839950351,1.938408505,5,4,4,0,5222,2.334409019,1,0.772492778,2.859342373,3.104413374,7,8,0,1,0,0
6504,0.888077185,0.696460365,105,113,99,0,5223,1.112948905,1,2.029109508,0.3565803,0.648618485,20,0,0,0,0,1
6505,13.79869528,2.916511382,91,208,15,0,5224,1.705623179,1,0.987152324,2.13215988,1.247000489,4,5,0,0,1,1
6508,14.05787471,1.471599004,114,4,182,0,5225,2.896728016,1,0.005537774,0.449794333,2.120823655,7,8,1,0,1,0
6509,1.718190146,0.819670405,34,149,157,0,5226,1.252853567,1,0.378894328,1.045751869,1.478521474,20,8,0,0,1,1
6511,1.000706365,0.498720519,12,14,19,0,5228,0.765776051,1,0.915012134,2.070737738,0.236826513,0,1,0,0,1,1
6512,1.941045729,1.45605674,128,150,111,0,5229,2.879349032,1,0.05504376,1.655355514,1.228389496,21,2,0,0,1,0
6518,4.214439913,1.614308663,131,15,190,0,5234,2.26760401,1,0.325491303,1.991309491,2.89609923,0,6,0,0,1,0
6520,3.697726663,1.432661592,39,118,133,0,5236,3.257671229,1,1.432152993,2.727350156,0.660912507,22,4,1,0,0,0
6522,2.3159119,0.38412593,100,87,110,0,5238,1.313922579,1,0.227383138,4.594736714,1.94808078,21,0,1,0,0,1
6523,2.364584687,0.880635153,238,244,254,0,5239,0.062715042,1,0.301511215,0.552154337,1.158015126,6,3,0,0,1,0
6524,2.386859205,0.259136954,124,131,159,0,5240,3.626524876,1,1.314549292,0.242386245,3.546987234,4,2,0,1,0,1
6526,13.59075096,1.64867058,65,111,115,0,5242,0.170976034,1,0.04047684,0.946516798,0.02508781,5,2,0,0,1,0
6528,12.38603429,1.786858694,0,0,0,0,5244,1.051598548,1,0.401756625,0.901224038,0.266273929,3,1,0,0,1,0
6530,5.852894284,0.924982381,8,7,104,0,5246,1.288098428,1,1.634526044,0.055722235,1.527435375,19,4,1,0,0,0
6531,2.751652457,1.323004521,211,200,220,0,5247,1.090646573,1,0.925436202,0.164795912,0.409665234,6,8,0,0,1,0
6535,6.90763614,0.796888232,129,130,123,0,5249,1.686816475,1,1.764627091,0.674733746,0.690557424,6,6,1,1,0,1
6536,3.616054732,1.306445119,94,59,34,0,5250,0.512438288,1,0.577324819,3.526712348,1.397465683,8,9,0,1,0,0
6537,0.261775633,0.064220205,117,114,118,0,5251,0.127790092,1,0.51672114,0.965917637,0.04107571,3,2,0,1,0,0
6538,5.522844086,3.181791372,222,224,209,2.081830599,8316,1.395941112,1,2.629327361,1.888785194,1.298826254,11,3,0,0,1,0
6540,19.85281921,3.211331418,5,40,78,0,5253,1.411330295,1,0.471399826,0.998326562,0.161296052,24,9,1,0,0,1
6541,1.489318721,0.600809189,95,36,44,2.88897109,8476,0.127843794,1,0.883345357,1.118468666,0.857935619,15,8,0,0,0,1
6543,4.330560985,0.435618183,153,82,69,6.151807565,8814,1.685421488,1,2.088368593,0.222555999,0.664869828,14,2,0,0,0,1
6544,0.647294972,0.381115847,25,88,92,0,5255,0.083960909,1,0.642700941,0.256985639,1.785760599,4,1,1,0,1,1
6546,2.842282549,0.339161103,50,226,166,0,5257,2.422807138,1,0.136754017,0.432533149,1.174182554,19,3,1,1,1,1
6551,1.806167489,0.355952075,11,11,11,0,5261,1.199007321,1,0.217155819,4.120542359,0.056262386,7,6,1,0,0,0
6552,1.592540535,0.747820803,80,185,97,0,5262,1.961925525,1,0.780212406,4.506385381,0.418307105,22,5,0,0,0,1
6554,1.106999288,0.569640307,93,79,71,0,5264,0.574195586,1,2.34732556,0.22867618,0.622960646,2,1,1,0,0,0
6555,8.866196206,1.677604431,2,157,94,0,5265,2.290657301,1,0.323968778,1.588938405,3.16453795,16,4,0,1,0,0
6556,1.695229195,1.605041843,130,112,137,0,5266,2.604421529,1,1.543928458,0.861203375,2.818013872,22,0,1,0,1,0
6558,6.680635237,1.770689387,91,96,168,0,5268,2.956872337,1,1.729653193,1.74383199,1.038834199,19,0,0,0,0,1
6559,2.482893313,0.020667559,133,181,198,0,5269,1.273478473,1,2.758766554,0.869472575,0.122390388,17,8,1,0,0,0
6560,0.825682472,0.156388796,106,95,111,0,5270,2.360901593,1,0.21580381,0.736329864,0.673740148,17,2,1,0,0,0
6561,9.339434057,2.043155017,175,152,24,0,5271,0.152860551,1,0.62145481,2.515256496,0.135737542,21,8,0,0,0,1
6563,4.843597384,0.925194326,130,145,104,0,5273,2.171108493,1,0.252137612,0.790758891,1.02318309,4,0,1,0,0,0
6566,0.76270721,0.677512941,181,116,138,0,5275,0.382624556,1,0.652350348,1.770317351,1.207418001,22,6,0,0,0,1
6568,13.29565839,2.183213581,20,22,22,0,5276,0.777564579,1,0.15831564,3.398692878,0.002937496,6,4,0,0,0,1
6570,10.50257956,1.456001558,51,66,185,0,5278,2.183917638,1,0.062869228,0.664598452,1.540088395,17,7,0,0,0,1
6572,1.472851955,0.266318992,93,83,105,0,5279,0.148480529,1,0.024675973,1.160026683,2.599161172,22,2,1,0,0,0
6573,8.096650613,4.819276871,34,189,130,1.972985891,8285,1.411704045,1,2.317689767,0.449114661,2.971052425,14,6,1,0,1,1
6575,1.77523904,1.159364669,130,237,223,0,5281,3.282475334,1,0.936289668,1.381003732,3.1296947,0,1,0,0,1,0
6579,24.40633151,3.038095409,39,51,57,0,5285,1.674370484,1,0.76713735,3.577992586,0.056625251,6,1,0,0,1,0
6582,15.01112444,2.287788077,30,46,50,0,5287,1.026311975,1,0.933389259,0.919449747,0.162059336,6,0,0,0,0,1
6583,1.206611754,0.710572307,81,93,81,0,5288,1.371910255,1,2.282474214,1.163764616,1.563069846,17,4,0,1,1,0
6584,2.725832074,0.5052389,0,55,105,5.295627377,8755,0.552043345,1,1.222675077,0.270792192,0.28450221,12,2,1,1,0,1
6585,4.890451132,2.78811354,32,142,164,0,5289,0.057154791,1,0.344453088,0.073499553,1.835115744,3,2,0,0,1,0
6586,0.978055158,0.860362776,66,79,64,1.344160179,8131,0.401007374,1,0.409978476,0.780089757,0.550145132,13,9,0,0,1,1
6588,8.108065904,1.467126036,149,149,103,0,5291,1.514282277,1,0.876494803,1.017181686,0.935605788,4,9,0,0,0,1
6590,0.494572489,0.274947659,69,63,55,0,5293,2.376054341,1,0.118078817,0.31678263,1.889756776,19,6,0,0,1,1
6592,1.834539674,0.513365011,47,128,10,0,5294,1.735691709,1,1.390672053,1.284370977,1.404183667,9,3,1,0,1,0
6593,8.831681081,1.27971756,38,229,57,0,5295,0.807451443,1,0.376137997,0.768810888,1.470418037,1,8,0,0,0,1
6596,2.222950362,1.124673891,206,126,150,1.240101676,8113,0.854368142,1,1.049939947,2.064901491,0.339274638,15,2,0,0,1,0
6597,26.73325129,3.583801445,2,19,67,0,5298,0.032601127,1,1.053719461,0.738806458,0.824718042,7,4,0,1,0,1
6598,2.548756011,0.604625303,40,28,37,1.079490759,8070,2.503113668,1,0.46006748,2.171924675,0.27812934,14,5,0,1,0,1
6599,0.827055693,0.790337258,2,3,11,0,5299,1.199788063,1,0.671036476,1.68907219,0.953005679,18,2,0,0,0,1
6601,15.68572263,4.115944939,34,138,120,0,5301,1.300809842,1,2.00491691,0.57030848,4.276123433,10,4,0,0,0,1
6602,7.096406251,4.711399126,144,68,116,0,5302,1.892027551,1,1.22631273,3.486830596,1.699079607,0,9,0,0,1,1
6603,0.910756384,0.291359144,237,175,89,0,5303,1.037201485,1,0.4688373,2.36830685,1.106786234,4,4,0,0,1,0
6604,2.311872021,1.162337331,59,62,101,0,5304,2.854216491,1,0.620283076,1.711607932,2.339192822,18,0,0,1,0,0
6605,9.729803109,1.687014449,0,0,0,3.748968202,8607,0.894852723,1,0.279627987,3.30971686,1.442802172,12,2,0,0,1,0
6607,0.786315814,0.061819176,240,200,50,0,5306,0.914964566,1,0.036845963,0.530308713,0.150947638,7,9,0,0,0,1
6608,10.7442483,3.826234228,200,199,204,0,5307,0.080804483,1,1.351039747,3.930638627,0.999423393,8,3,0,1,0,0
6610,1.967516326,1.80430564,139,140,130,0,5309,0.591724484,1,0.630424518,1.233229261,0.572842971,22,6,0,0,1,0
6613,0.122666546,0.103290002,251,179,91,2.612269603,8431,2.474544649,1,0.027817978,3.153929824,1.706877188,12,7,0,0,1,0
6616,3.769244891,0.459322198,1,7,3,0,5312,0.954902756,1,0.649316016,0.637872211,0.617730411,18,6,1,0,0,0
6618,2.093678205,0.678384979,152,141,166,0,5314,0.183337764,1,1.424690517,2.287057636,1.670856135,22,7,1,0,0,0
6619,1.292055589,1.240787073,36,39,12,0,5315,2.361454777,1,1.625592976,0.232154893,2.085813495,20,8,1,0,0,0
6620,24.80641076,4.892424052,18,4,30,49.43218985,9958,2.353757758,1,1.211809425,1.019125923,2.359769434,15,0,1,0,0,0
6621,9.514283414,1.366786328,97,60,98,15.26882769,9228,0.717063386,1,0.791331359,0.518703141,1.092215463,14,4,1,0,0,0
6622,8.74252935,1.259854644,56,54,70,0,5316,0.85937139,1,0.62205364,0.838697886,0.957750058,10,4,0,0,0,1
6624,1.366966079,0.983870797,109,158,45,0,5318,1.906066326,1,0.271782515,1.132268255,4.018212684,7,9,0,0,0,1
